total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
1024.0,,,,,,,,,,,,813.0,1.0,,0.0,,,,,,,,,,,,,5.0,,499.99999999999955,1.0,,
150528.0,0.003848204,0.32175399151502093,271.6875,3.9375,0.130859375,0.1,455.1835285506056,-1.2794636711478233,300.0,3.93,0.2296409010887146,622.0,147.0,,0.0,0.0001,0.018684448674321175,724.2029166666667,0.0,20.96875,41.625,271.6875,258.375,7.34375,584.0,4.828019444444444,-0.004724704776890576,5.0,12.125,499.99999999999955,241.0,0.08441403554752469,
300032.0,0.0025464157,0.3706603393961189,287.21875,6.28125,0.063720703125,0.1,475.18684207308075,-1.202285386621952,300.0,5.75,0.574614405632019,628.0,293.0,477.0156598340604,0.0,0.0001,0.0306544192135334,751.3372916666667,0.0,11.78125,88.03125,287.21875,211.96875,1.0,1168.0,5.008915277777778,-0.005599032272584736,5.0,16.46875,499.99999999999955,477.0,0.1212092163041234,-22.98434016593916
450560.0,0.0017890539,0.45941784347728615,258.53125,10.78125,0.0537109375,0.1,443.3874318609425,-1.217319518327713,300.0,10.19,0.6337836980819702,601.0,440.0,,0.0,0.0001,0.05815139785408974,703.554375,0.0,38.4375,36.65625,258.53125,263.34375,3.03125,1756.0,4.6903625,-0.0034922677150461823,5.0,23.21875,499.99999999999955,749.0,0.20380945317447186,
600064.0,0.0034836023,0.48998281629630014,219.15625,13.96875,0.1201171875,0.1,403.7938546672877,-1.1982141956686974,300.0,13.48,0.4620068073272705,587.0,586.0,406.25298371813926,0.0,0.0001,0.06376799196004868,630.744375,0.0,73.59375,18.40625,219.15625,281.59375,7.25,2340.0,4.2049625,-0.008341675769770518,5.0,28.625,499.99999999999955,1021.0,0.21123635582625866,-93.74701628186028
750592.0,0.004368703,0.4791947404258392,171.59375,14.875,0.120849609375,0.1,350.0935847864979,-1.344324454665184,300.0,15.3,0.7776583433151245,575.0,733.0,,0.0,0.0001,0.0587463453412056,534.7914583333334,0.0,114.03125,51.78125,171.59375,248.21875,14.375,2928.0,3.565276388888889,-0.006207538390299305,5.0,31.09375,499.99999999999955,1304.0,0.24031438864767551,
900096.0,0.0034933754,0.46961007179358294,170.28125,16.0625,0.10595703125,0.1,332.015191026214,-1.4520878195762634,300.0,16.5,0.7241175174713135,566.0,879.0,326.52002183859685,0.0,0.0001,0.0643078163266182,509.11479166666663,0.0,78.8125,42.75,170.28125,257.25,50.90625,3512.0,3.394098611111111,-0.009975693130400032,5.0,34.03125,499.99999999999955,1588.0,0.22555746976286173,-173.4799781614027
1050624.0,0.006031748,0.5110062254939809,121.25,17.90625,0.129150390625,0.1,260.023895979166,-1.420431062579155,300.0,17.22,0.7252449989318848,564.0,1026.0,,0.0,0.0001,0.07882960140705109,392.82708333333335,0.0,85.25,26.09375,121.25,273.90625,93.5,4100.0,2.6188472222222225,-0.008554059488233179,4.9797504,35.1875,497.97503999999964,1861.0,0.23965145274996758,
1200128.0,0.0035407087,0.4720802592754333,127.25,17.96875,0.158935546875,0.1,273.36489138512513,-1.3355046510696411,300.0,18.28,0.7397592067718506,563.0,1172.0,273.3536988516977,0.0,0.0001,0.07745794951915741,408.91375000000005,0.0,85.40625,17.90625,127.25,282.09375,87.34375,4684.0,2.7260916666666666,-0.005604420730378479,4.9199488,38.1875,491.9948799999996,2129.0,0.24631010461598635,-218.64118114830194
1350656.0,0.0030932075,0.49076542064613093,79.40625,17.84375,0.091552734375,0.1,207.4265971440064,-1.3271071165800095,300.0,17.7,0.8343589901924133,555.0,1319.0,,0.0,0.0001,0.03567199409008026,311.50312499999995,0.0,120.65625,28.75,79.40625,271.25,99.9375,5272.0,2.0766875,-0.009169084660243243,4.8597376,36.6875,485.9737599999996,2431.0,0.18180457409471273,
