total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
1121280.0,0.00022205678,0.559,41.4,23.8,0.0198,0.1,100.0,-0.281,300.0,24.9,0.432,316.0,1095.0,99.9,0.08,0.0001,0.0993,153.0,298.0,18.9,0.562,41.4,1.69,240.0,4376.0,1.02,-0.000316,1.0,42.4,100.0,3540.0,0.224,-0.119
1131520.0,0.0005517664,0.592,35.8,22.2,0.022,0.1,89.4,-0.281,300.0,24.2,0.716,316.0,1105.0,,0.0378,0.0001,0.126,139.0,297.0,19.3,0.594,35.8,2.5,245.0,4416.0,0.928,-0.000763,1.0,37.4,100.0,3574.0,0.324,
1140736.0,0.0018471242,0.601,34.6,21.2,0.0129,0.1,89.8,-0.23,300.0,22.5,0.685,316.0,1114.0,95.0,0.0,0.0001,0.104,136.0,299.0,18.3,0.25,34.6,0.469,247.0,4452.0,0.909,-0.000821,1.0,35.8,100.0,3604.0,0.286,-5.04
1150976.0,0.0006968593,0.549,40.8,22.6,0.0488,0.1,101.0,-0.275,300.0,21.9,0.727,315.0,1124.0,,0.0104,0.0001,0.119,152.0,300.0,18.8,0.0,40.8,0.0,240.0,4492.0,1.01,-0.00221,1.0,41.2,100.0,3642.0,0.324,
1161216.0,0.00056297204,0.584,42.1,24.7,0.0127,0.1,101.0,-0.193,300.0,22.8,0.751,315.0,1134.0,,0.0148,0.0001,0.142,155.0,300.0,18.4,0.0,42.1,0.0,240.0,4532.0,1.03,-0.00159,1.0,42.3,100.0,3676.0,0.309,
1171456.0,0.0007535082,0.548,43.5,23.9,0.0273,0.1,103.0,-0.218,300.0,24.0,0.677,315.0,1144.0,107.0,0.033,0.0001,0.0805,156.0,300.0,16.0,0.0,43.5,0.0,240.0,4572.0,1.04,-0.00162,1.0,43.8,100.0,3715.0,0.222,7.17
1180672.0,0.00038599563,0.557,45.0,24.9,0.0352,0.1,108.0,-0.255,300.0,24.6,0.564,315.0,1153.0,,0.0565,0.0001,0.123,160.0,300.0,16.2,0.0,45.0,0.0,239.0,4608.0,1.07,0.000252,1.0,44.7,100.0,3745.0,0.311,
1190912.0,0.00092473783,0.576,41.3,24.5,0.02,0.1,101.0,-0.231,300.0,24.6,0.567,315.0,1163.0,97.5,0.0676,0.0001,0.113,153.0,300.0,18.0,0.0312,41.3,0.188,241.0,4648.0,1.02,-0.000224,1.0,42.8,100.0,3775.0,0.255,-2.45
1201152.0,0.000949116,0.571,39.2,23.0,0.0249,0.1,95.4,-0.25,300.0,24.2,0.636,315.0,1173.0,,0.0491,0.0001,0.0744,146.0,300.0,17.4,0.0625,39.2,0.344,243.0,4688.0,0.974,-0.00191,1.0,40.3,100.0,3802.0,0.208,
1211392.0,0.00052838726,0.553,40.6,23.1,0.0203,0.1,96.9,-0.281,300.0,23.7,0.724,315.0,1183.0,,0.0366,0.0001,0.0809,151.0,300.0,19.1,0.0312,40.6,0.156,240.0,4728.0,1.0,-0.00181,1.0,41.8,100.0,3836.0,0.215,
1220608.0,0.0007737902,0.572,41.1,23.9,0.0217,0.1,98.7,-0.262,300.0,23.4,0.746,315.0,1192.0,,0.0315,0.0001,0.0821,154.0,300.0,21.1,0.0312,41.1,0.219,238.0,4764.0,1.02,-0.00142,1.0,41.9,100.0,3863.0,0.251,
1230848.0,0.0008043092,0.568,41.1,23.9,0.0283,0.1,101.0,-0.232,300.0,23.6,0.582,316.0,1202.0,,0.0353,0.0001,0.109,153.0,300.0,19.8,0.0312,41.1,0.0938,239.0,4804.0,1.02,-0.00174,1.0,42.1,100.0,3883.0,0.255,
1241088.0,0.00033635393,0.582,41.9,25.2,0.0103,0.1,101.0,-0.2,300.0,24.3,0.761,317.0,1212.0,99.6,0.0448,0.0001,0.0978,154.0,300.0,18.7,0.0,41.9,0.0312,239.0,4844.0,1.03,-0.00113,1.0,43.4,100.0,3904.0,0.202,-0.411
1251328.0,0.00043430855,0.56,42.2,24.4,0.0144,0.1,101.0,-0.221,300.0,24.4,0.635,318.0,1222.0,100.0,0.0474,0.0001,0.0965,154.0,300.0,18.1,0.0,42.2,0.125,240.0,4884.0,1.03,-0.00133,1.0,43.7,100.0,3925.0,0.225,0.139
1261568.0,0.00055776665,0.573,41.7,24.5,0.0308,0.1,98.5,-0.248,300.0,24.7,0.687,319.0,1232.0,,0.0413,0.0001,0.119,154.0,300.0,19.8,0.0938,41.7,0.0625,238.0,4924.0,1.03,-0.000666,1.0,42.9,100.0,3946.0,0.316,
1270784.0,0.00048264186,0.561,40.2,23.1,0.0291,0.1,99.9,-0.27,300.0,24.0,0.684,320.0,1241.0,,0.0407,0.0001,0.0888,151.0,300.0,21.1,0.0,40.2,0.156,239.0,4960.0,1.01,-0.00193,1.0,41.3,100.0,3964.0,0.231,
1281024.0,0.00046774614,0.571,39.2,23.2,0.0159,0.1,95.8,-0.249,300.0,23.6,0.444,321.0,1251.0,,0.024,0.0001,0.0856,148.0,300.0,20.9,0.0,39.2,0.156,240.0,5000.0,0.988,-0.00123,1.0,40.6,100.0,3985.0,0.234,
1291264.0,0.0005069617,0.583,40.1,24.4,0.0356,0.1,98.8,-0.217,300.0,23.5,0.66,322.0,1261.0,97.9,0.00758,0.0001,0.0654,151.0,300.0,20.9,0.0,40.1,0.0,239.0,5040.0,1.01,-0.00203,1.0,42.0,100.0,4005.0,0.192,-2.06
1301504.0,0.00061734236,0.598,42.1,25.7,0.022,0.1,100.0,-0.19,300.0,24.3,0.684,323.0,1271.0,98.0,0.00902,0.0001,0.131,155.0,300.0,19.7,0.0,42.1,0.0,238.0,5080.0,1.04,-0.000882,1.0,43.0,100.0,4025.0,0.317,-2.0
1310720.0,0.00076773134,0.549,43.2,24.3,0.0195,0.1,106.0,-0.2,300.0,24.7,0.508,324.0,1280.0,107.0,0.0317,0.0001,0.168,158.0,300.0,19.9,0.0,43.2,0.0,237.0,5116.0,1.05,-0.000731,1.0,44.4,100.0,4044.0,0.357,6.96
1320960.0,0.00072784314,0.55,42.8,24.0,0.0168,0.1,102.0,-0.198,300.0,24.6,0.564,324.0,1290.0,103.0,0.041,0.0001,0.0792,155.0,300.0,17.6,0.0,42.8,0.0,240.0,5156.0,1.04,-0.00196,1.0,43.6,100.0,4065.0,0.195,2.89
1331200.0,0.00017397566,0.568,42.0,24.8,0.0195,0.1,101.0,-0.193,300.0,24.3,0.271,325.0,1300.0,,0.044,0.0001,0.138,153.0,300.0,17.5,0.0312,42.0,0.0,240.0,5196.0,1.02,0.000684,1.0,43.6,100.0,4087.0,0.335,
1341440.0,0.0014696134,0.546,40.6,22.8,0.0317,0.1,97.5,-0.185,300.0,23.9,0.727,326.0,1310.0,,0.0342,0.0001,0.111,150.0,300.0,16.6,0.0,40.6,0.0625,243.0,5236.0,1.0,-0.00126,1.0,42.1,100.0,4109.0,0.252,
1350656.0,0.00071457174,0.576,41.8,24.7,0.0188,0.1,99.8,-0.18,300.0,24.1,0.608,326.0,1319.0,,0.0333,0.0001,0.105,152.0,300.0,16.2,0.0312,41.8,0.0,242.0,5272.0,1.01,-0.000911,1.0,43.0,100.0,4130.0,0.288,
1360896.0,0.007390298,0.563,40.4,23.4,0.0339,0.1,94.3,-0.172,300.0,23.7,0.563,327.0,1329.0,93.0,0.00857,0.0001,0.147,147.0,300.0,14.8,0.0,40.4,0.0312,245.0,5312.0,0.981,0.00142,1.0,41.7,100.0,4152.0,0.361,-6.99
1371136.0,0.0008333259,0.553,42.8,24.5,0.0425,0.1,99.2,-0.16,300.0,24.2,0.603,328.0,1339.0,93.9,0.00541,0.0001,0.119,153.0,300.0,13.8,0.0,42.8,0.0625,243.0,5352.0,1.02,-0.0011,1.0,44.1,100.0,4175.0,0.295,-6.12
1381376.0,0.00088713464,0.518,47.9,24.8,0.0247,0.1,106.0,-0.141,300.0,24.2,0.672,329.0,1349.0,,0.0284,0.0001,0.088,165.0,300.0,13.7,0.0,47.9,0.0,238.0,5392.0,1.1,0.00012,1.0,47.9,100.0,4197.0,0.233,
1391616.0,0.00053415576,0.549,45.3,25.0,0.0149,0.1,105.0,-0.207,300.0,24.7,0.622,329.0,1359.0,,0.0482,0.0001,0.153,159.0,300.0,13.9,0.0,45.3,0.0,241.0,5432.0,1.06,-0.000873,1.0,45.7,100.0,4221.0,0.353,
1400832.0,0.0013610177,0.561,42.7,24.3,0.0154,0.1,99.3,-0.196,300.0,24.6,0.412,330.0,1368.0,,0.0453,0.0001,0.127,154.0,300.0,15.1,0.0312,42.7,0.156,242.0,5468.0,1.02,-0.00133,1.0,43.3,100.0,4242.0,0.307,
1411072.0,0.00059558544,0.573,39.9,23.9,0.0139,0.1,96.0,-0.19,300.0,24.3,0.652,330.0,1378.0,,0.0292,0.0001,0.0876,146.0,300.0,14.6,0.0,39.9,0.0625,246.0,5508.0,0.977,-0.00105,1.0,41.8,100.0,4265.0,0.266,
1421312.0,0.00018650992,0.549,40.2,23.1,0.0137,0.1,94.6,-0.141,300.0,23.6,0.571,330.0,1388.0,92.7,0.00217,0.0001,0.0863,146.0,300.0,13.3,0.0,40.2,0.0312,246.0,5548.0,0.975,-0.000807,1.0,42.1,100.0,4297.0,0.219,-7.32
1431552.0,0.00014161022,0.528,43.5,24.0,0.00586,0.1,100.0,-0.135,300.0,23.6,0.801,331.0,1398.0,,0.00276,0.0001,0.0995,154.0,300.0,12.5,0.0,43.5,0.0,244.0,5588.0,1.02,-0.000858,1.0,45.5,100.0,4317.0,0.266,
1440768.0,0.0005160422,0.504,48.1,24.3,0.0227,0.1,106.0,-0.177,300.0,23.8,0.551,332.0,1407.0,112.0,0.0277,0.0001,0.143,165.0,300.0,11.9,0.0,48.1,0.0,240.0,5624.0,1.1,-0.00115,1.0,48.2,100.0,4335.0,0.305,11.5
1451008.0,0.0011112075,0.521,46.7,24.3,0.0339,0.1,105.0,-0.185,300.0,24.1,0.534,333.0,1417.0,,0.047,0.0001,0.129,162.0,300.0,13.0,0.0,46.7,0.0,240.0,5664.0,1.08,0.00179,1.0,47.0,100.0,4355.0,0.322,
1461248.0,0.000385607,0.535,44.1,23.9,0.0298,0.1,102.0,-0.208,300.0,24.2,0.481,333.0,1427.0,,0.0553,0.0001,0.138,156.0,300.0,13.8,0.0625,44.1,0.125,242.0,5704.0,1.04,-0.00112,1.0,44.8,100.0,4375.0,0.315,
1471488.0,0.0028701462,0.535,42.2,22.8,0.0601,0.1,101.0,-0.287,300.0,23.6,0.537,334.0,1437.0,104.0,0.0664,0.0001,0.0886,154.0,298.0,18.0,0.219,42.2,1.31,240.0,5744.0,1.03,0.0011,1.0,42.6,100.0,4398.0,0.224,3.71
1480704.0,0.00046213414,0.54,43.8,24.2,0.0269,0.1,105.0,-0.229,300.0,23.8,0.362,334.0,1446.0,,0.084,0.0001,0.118,158.0,298.0,17.7,0.375,43.8,2.0,239.0,5780.0,1.05,-0.000581,1.0,44.8,100.0,4425.0,0.318,
1490944.0,0.00033498602,0.597,35.5,22.1,0.0222,0.1,88.8,-0.232,300.0,23.2,0.725,334.0,1456.0,85.4,0.0371,0.0001,0.0706,135.0,297.0,14.7,0.438,35.5,2.09,250.0,5820.0,0.899,-0.00211,1.0,37.2,100.0,4462.0,0.187,-14.6
1501184.0,0.0007976864,0.59,35.5,21.9,0.0322,0.1,91.2,-0.17,300.0,23.0,0.679,333.0,1466.0,,0.00184,0.0001,0.0993,136.0,299.0,15.9,0.25,35.5,0.531,249.0,5860.0,0.905,-0.00121,1.0,37.2,100.0,4500.0,0.255,
1511424.0,0.00065630284,0.588,38.1,23.2,0.01,0.1,95.3,-0.187,300.0,22.5,0.529,333.0,1476.0,,0.0,0.0001,0.174,144.0,300.0,17.2,0.0312,38.1,0.0,245.0,5900.0,0.961,-0.000386,1.0,39.5,100.0,4537.0,0.37,
1521664.0,0.00072001223,0.55,40.8,23.2,0.032,0.1,99.1,-0.187,300.0,23.0,0.637,332.0,1486.0,100.0,0.000183,0.0001,0.0967,150.0,300.0,17.4,0.0,40.8,0.0,242.0,5940.0,1.0,-0.000966,1.0,42.2,100.0,4574.0,0.257,0.183
1530880.0,0.00071266026,0.584,40.0,24.2,0.0278,0.1,98.7,-0.168,300.0,23.3,0.722,332.0,1495.0,,0.0,0.0001,0.085,148.0,300.0,16.6,0.0,40.0,0.0,243.0,5976.0,0.985,-0.00165,1.0,41.5,100.0,4606.0,0.278,
1541120.0,0.00061765336,0.555,42.7,24.2,0.0149,0.1,99.7,-0.2,300.0,23.9,0.69,332.0,1505.0,106.0,0.00979,0.0001,0.147,156.0,300.0,17.6,0.0,42.7,0.0,240.0,6016.0,1.04,-0.000264,1.0,43.7,100.0,4640.0,0.342,6.1
1551360.0,0.0007145797,0.499,47.9,24.0,0.0188,0.1,111.0,-0.162,300.0,24.2,0.741,332.0,1515.0,108.0,0.0537,0.0001,0.129,169.0,300.0,18.0,0.0,47.9,0.0,234.0,6056.0,1.13,-1.52e-06,1.0,48.1,100.0,4669.0,0.306,7.63
1561600.0,0.00022727699,0.544,47.5,26.0,0.0127,0.1,108.0,-0.228,300.0,24.7,0.49,332.0,1525.0,,0.0839,0.0001,0.106,168.0,300.0,17.5,0.0938,47.5,0.0938,235.0,6096.0,1.12,-0.000783,1.0,47.9,100.0,4698.0,0.251,
1570816.0,0.0011420767,0.592,40.7,24.5,0.021,0.1,99.7,-0.205,300.0,24.9,0.591,332.0,1534.0,,0.0825,0.0001,0.0929,151.0,299.0,18.8,0.25,40.7,0.344,240.0,6132.0,1.01,-0.00146,1.0,41.4,100.0,4731.0,0.249,
1581056.0,0.00087892596,0.609,36.5,22.9,0.0281,0.1,90.9,-0.197,300.0,24.6,0.618,331.0,1544.0,,0.0462,0.0001,0.106,138.0,299.0,16.2,0.25,36.5,0.844,247.0,6172.0,0.922,-0.00217,1.0,37.9,100.0,4762.0,0.321,
1591296.0,0.0011859233,0.595,35.6,22.4,0.0403,0.1,88.6,-0.151,300.0,23.3,0.747,331.0,1554.0,89.3,0.0,0.0001,0.162,136.0,300.0,15.3,0.0312,35.6,0.0625,249.0,6212.0,0.903,0.00155,1.0,37.6,100.0,4798.0,0.428,-10.7
1601536.0,0.00081897073,0.579,39.5,23.7,0.0396,0.1,96.8,-0.155,300.0,23.2,0.684,331.0,1564.0,96.4,0.0,0.0001,0.151,146.0,300.0,14.8,0.0,39.5,0.0,246.0,6252.0,0.974,-0.00101,1.0,40.9,100.0,4833.0,0.398,-3.6
1610752.0,0.00094443705,0.558,43.5,24.6,0.0312,0.1,101.0,-0.135,300.0,23.5,0.776,331.0,1573.0,104.0,0.00581,0.0001,0.0939,154.0,300.0,13.8,0.0,43.5,0.0,243.0,6288.0,1.03,-7.45e-05,1.0,44.3,100.0,4857.0,0.225,4.36
1620992.0,0.0005086465,0.533,44.3,24.0,0.0183,0.1,103.0,-0.155,300.0,24.2,0.627,331.0,1583.0,103.0,0.0187,0.0001,0.128,156.0,300.0,13.2,0.0,44.3,0.0,242.0,6328.0,1.04,-0.000156,1.0,45.1,100.0,4894.0,0.273,3.22
1631232.0,0.00022500462,0.523,45.5,24.1,0.00977,0.1,104.0,-0.15,300.0,24.4,0.575,331.0,1593.0,,0.0348,0.0001,0.132,159.0,300.0,13.7,0.0,45.5,0.0,241.0,6368.0,1.06,1.24e-05,1.0,46.1,100.0,4925.0,0.317,
1641472.0,0.00031522126,0.581,40.7,24.4,0.0195,0.1,98.7,-0.146,300.0,24.2,0.798,331.0,1603.0,,0.0298,0.0001,0.0759,148.0,300.0,14.9,0.0,40.7,0.0,244.0,6408.0,0.988,-0.00188,1.0,42.2,100.0,4957.0,0.217,
1651712.0,0.0004118601,0.58,42.1,24.9,0.0217,0.1,99.8,-0.202,300.0,24.4,0.694,331.0,1613.0,101.0,0.024,0.0001,0.135,153.0,300.0,17.1,0.0,42.1,0.0,241.0,6448.0,1.02,-0.000516,1.0,42.8,100.0,4987.0,0.314,1.25
1660928.0,0.001180687,0.556,42.4,24.2,0.0505,0.1,103.0,-0.205,300.0,24.3,0.61,331.0,1622.0,105.0,0.0349,0.0001,0.108,155.0,300.0,18.7,0.0,42.4,0.0312,239.0,6484.0,1.03,-0.00119,1.0,43.3,100.0,5014.0,0.279,4.5
1671168.0,0.0006064643,0.566,45.3,25.7,0.0269,0.1,108.0,-0.242,300.0,24.8,0.646,331.0,1632.0,106.0,0.0665,0.0001,0.121,163.0,300.0,19.2,0.0,45.3,0.0312,236.0,6524.0,1.09,-0.000255,1.0,45.3,100.0,5041.0,0.303,5.75
1681408.0,0.0022176458,0.591,41.8,24.9,0.0234,0.1,100.0,-0.233,300.0,24.9,0.612,331.0,1642.0,,0.0667,0.0001,0.105,153.0,300.0,17.0,0.0312,41.8,0.156,241.0,6564.0,1.02,-0.000843,1.0,42.3,100.0,5077.0,0.264,
1691648.0,0.00094575103,0.574,40.1,23.9,0.0159,0.1,99.2,-0.196,300.0,24.8,0.692,330.0,1652.0,,0.0636,0.0001,0.0982,148.0,299.0,16.8,0.281,40.1,0.406,243.0,6604.0,0.987,-0.00166,1.0,41.7,100.0,5116.0,0.239,
1700864.0,0.0014425942,0.589,37.4,23.0,0.0369,0.1,93.4,-0.175,300.0,24.1,0.628,330.0,1661.0,,0.037,0.0001,0.0799,142.0,300.0,17.0,0.0625,37.4,0.25,246.0,6640.0,0.946,-0.00246,1.0,39.1,100.0,5146.0,0.188,
1711104.0,0.00091059954,0.602,38.0,23.9,0.0212,0.1,95.5,-0.155,300.0,23.7,0.7,330.0,1671.0,,0.019,0.0001,0.0899,143.0,300.0,16.8,0.0,38.0,0.0938,245.0,6680.0,0.953,-0.000877,1.0,39.8,100.0,5178.0,0.209,
1721344.0,0.0014514637,0.558,42.9,24.5,0.0427,0.1,103.0,-0.196,300.0,23.8,0.781,329.0,1681.0,107.0,0.0305,0.0001,0.071,155.0,300.0,17.4,0.0,42.9,0.0,240.0,6720.0,1.04,-0.00207,1.0,44.1,100.0,5217.0,0.211,6.83
1731584.0,0.0009878611,0.537,42.8,23.9,0.0193,0.1,102.0,-0.169,300.0,24.1,0.693,329.0,1691.0,,0.0368,0.0001,0.145,155.0,300.0,16.2,0.0,42.8,0.125,241.0,6760.0,1.03,-0.00168,1.0,44.5,100.0,5250.0,0.334,
1740800.0,0.0025740582,0.574,41.4,24.5,0.0383,0.1,100.0,-0.157,300.0,24.2,0.592,329.0,1700.0,102.0,0.0383,0.0001,0.0858,152.0,300.0,17.1,0.0,41.4,0.0,242.0,6796.0,1.01,-0.0017,1.0,42.7,100.0,5281.0,0.229,2.02
1751040.0,0.0006889502,0.616,38.9,24.9,0.0186,0.1,94.9,-0.173,300.0,24.4,0.659,330.0,1710.0,,0.018,0.0001,0.111,145.0,300.0,16.8,0.0,38.9,0.0312,244.0,6836.0,0.967,-0.00144,1.0,40.5,100.0,5301.0,0.275,
1761280.0,0.0046018716,0.584,39.6,23.8,0.0203,0.1,95.7,-0.145,300.0,24.4,0.707,330.0,1720.0,,0.000794,0.0001,0.174,146.0,300.0,15.7,0.0,39.6,0.0,245.0,6876.0,0.975,-0.00183,1.0,40.8,100.0,5321.0,0.389,
1771520.0,0.00073603133,0.557,42.3,24.2,0.0168,0.1,99.8,-0.168,300.0,24.2,0.703,331.0,1730.0,103.0,0.00392,0.0001,0.174,152.0,300.0,14.7,0.0,42.3,0.0,243.0,6916.0,1.02,-0.00145,1.0,43.5,100.0,5340.0,0.401,2.67
1781760.0,0.00044633425,0.549,44.5,24.9,0.012,0.1,103.0,-0.166,300.0,24.3,0.649,332.0,1740.0,105.0,0.0165,0.0001,0.107,159.0,300.0,15.4,0.0,44.5,0.0,240.0,6956.0,1.06,-0.00112,1.0,45.6,100.0,5359.0,0.268,5.34
1790976.0,0.0009925995,0.544,45.6,25.1,0.0298,0.1,106.0,-0.159,300.0,24.7,0.716,333.0,1749.0,105.0,0.0392,0.0001,0.17,161.0,300.0,14.8,0.0,45.6,0.0,240.0,6992.0,1.07,-0.00054,1.0,46.2,100.0,5377.0,0.379,5.48
1801216.0,0.00058597646,0.536,45.7,24.1,0.0195,0.1,107.0,-0.156,300.0,24.6,0.596,333.0,1759.0,,0.0667,0.0001,0.0973,160.0,300.0,14.4,0.0,45.7,0.0312,240.0,7032.0,1.07,-0.0011,1.0,45.0,100.0,5396.0,0.253,
1811456.0,0.0011741795,0.565,42.8,24.9,0.0349,0.1,103.0,-0.172,300.0,24.8,0.684,334.0,1769.0,,0.0779,0.0001,0.117,153.0,300.0,13.6,0.0312,42.8,0.344,244.0,7072.0,1.02,-0.00182,1.0,44.2,100.0,5415.0,0.301,
1821696.0,0.0022271168,0.589,36.9,22.5,0.0234,0.1,90.6,-0.15,300.0,24.1,0.755,335.0,1779.0,86.7,0.0386,0.0001,0.124,138.0,300.0,13.8,0.0625,36.9,0.375,249.0,7112.0,0.921,-0.000514,1.0,38.5,100.0,5435.0,0.27,-13.3
1830912.0,0.0012826321,0.594,35.5,22.2,0.0315,0.1,87.6,-0.116,300.0,23.4,0.834,335.0,1788.0,,0.0023,0.0001,0.113,134.0,300.0,13.2,0.0312,35.5,0.281,251.0,7148.0,0.896,0.000572,1.0,37.3,100.0,5452.0,0.285,
1841152.0,0.0018311832,0.581,40.8,24.7,0.0256,0.1,96.0,-0.104,300.0,23.0,0.765,336.0,1798.0,96.8,0.0,0.0001,0.112,147.0,300.0,12.9,0.0,40.8,0.0,246.0,7188.0,0.982,-0.00115,1.0,42.4,100.0,5472.0,0.312,-3.17
1851392.0,0.0005659267,0.54,42.3,23.5,0.032,0.1,99.3,-0.13,300.0,23.4,0.611,337.0,1808.0,99.9,0.0,0.0001,0.0957,152.0,300.0,13.3,0.0,42.3,0.0,244.0,7228.0,1.01,-0.000978,1.0,43.7,100.0,5491.0,0.219,-0.0554
1861632.0,0.0026132339,0.553,42.2,24.1,0.0613,0.1,98.2,-0.141,300.0,24.0,0.645,337.0,1818.0,,0.0,0.0001,0.169,152.0,300.0,13.4,0.0,42.2,0.0,244.0,7268.0,1.01,-0.000172,1.0,43.7,100.0,5510.0,0.343,
1870848.0,0.0013636859,0.542,43.2,24.5,0.0264,0.1,101.0,-0.13,300.0,24.1,0.666,338.0,1827.0,,0.00607,0.0001,0.074,154.0,300.0,14.0,0.0,43.2,0.0,243.0,7304.0,1.03,-0.000768,1.0,45.2,100.0,5528.0,0.199,
1881088.0,0.0011806346,0.553,44.2,24.9,0.0303,0.1,101.0,-0.145,300.0,24.4,0.65,338.0,1837.0,,0.00964,0.0001,0.155,157.0,300.0,14.0,0.0,44.2,0.0,242.0,7344.0,1.05,-0.00121,1.0,45.3,100.0,5549.0,0.358,
1891328.0,0.0005944354,0.525,45.4,24.0,0.0117,0.1,105.0,-0.131,300.0,24.3,0.634,339.0,1847.0,100.0,0.0396,0.0001,0.0912,159.0,300.0,13.9,0.0,45.4,0.0,241.0,7384.0,1.06,-0.000377,1.0,46.0,100.0,5572.0,0.23,0.347
1901568.0,0.0004384825,0.549,43.8,24.3,0.0156,0.1,102.0,-0.167,300.0,24.2,0.485,339.0,1857.0,106.0,0.0488,0.0001,0.0957,156.0,300.0,14.9,0.0,43.8,0.0312,241.0,7424.0,1.04,-0.00138,1.0,44.3,100.0,5593.0,0.273,5.93
1911808.0,0.0013386724,0.565,44.4,24.6,0.0725,0.1,107.0,-0.21,300.0,24.2,0.627,340.0,1867.0,,0.0779,0.0001,0.231,159.0,300.0,15.8,0.0,44.4,0.0,240.0,7464.0,1.06,0.000737,1.0,43.8,100.0,5620.0,0.568,
1921024.0,0.0045617404,0.598,43.4,24.7,0.0432,0.1,112.0,-0.294,300.0,24.5,0.311,340.0,1876.0,,0.124,0.0001,0.122,157.0,298.0,16.9,0.562,43.4,1.22,240.0,7500.0,1.05,0.000774,1.0,41.3,100.0,5641.0,0.381,
1931264.0,0.00077968545,0.563,38.3,21.2,0.0388,0.1,101.0,-0.421,300.0,23.5,0.625,340.0,1886.0,,0.129,0.0001,0.0552,148.0,292.0,22.7,2.97,38.3,5.28,239.0,7540.0,0.983,-0.00263,1.0,37.6,100.0,5665.0,0.182,
1941504.0,0.0006948588,0.628,30.0,19.2,0.0535,0.1,86.6,-0.519,300.0,21.8,0.656,341.0,1896.0,,0.0755,0.0001,0.0751,125.0,284.0,22.1,7.66,30.0,8.56,248.0,7580.0,0.83,0.0013,1.0,30.8,100.0,5688.0,0.197,
1951744.0,0.0027165827,0.616,31.2,19.8,0.0232,0.1,85.0,-0.268,300.0,19.7,0.721,341.0,1906.0,96.9,0.0,0.0001,0.133,128.0,286.0,22.2,6.69,31.2,6.91,247.0,7620.0,0.851,-0.000311,1.0,32.0,100.0,5721.0,0.421,-3.11
1960960.0,0.0012279093,0.626,37.9,24.1,0.0334,0.1,97.4,-0.196,300.0,20.6,0.823,340.0,1915.0,99.3,0.0,0.0001,0.111,146.0,300.0,21.5,0.0,37.9,0.0,241.0,7656.0,0.971,-0.00114,1.0,38.4,100.0,5755.0,0.267,-0.684
1971200.0,0.0010385413,0.583,42.4,24.4,0.0332,0.1,104.0,-0.201,300.0,22.6,0.661,340.0,1925.0,110.0,0.0167,0.0001,0.231,158.0,300.0,21.9,0.0,42.4,0.0,236.0,7696.0,1.05,-0.000414,1.0,41.9,100.0,5789.0,0.475,10.2
1981440.0,0.0019660399,0.541,45.8,23.4,0.0317,0.1,113.0,-0.215,300.0,23.9,0.592,341.0,1935.0,,0.0693,0.0001,0.141,165.0,300.0,20.5,0.0,45.8,0.0,234.0,7736.0,1.1,3.48e-06,1.0,43.4,100.0,5809.0,0.342,
2000896.0,0.0009126001,0.623,34.2,22.4,0.0193,0.1,89.6,-0.172,300.0,23.3,0.734,341.0,1954.0,,0.02,0.0001,0.128,135.0,297.0,19.6,1.41,34.2,1.22,246.0,7812.0,0.901,-0.000822,1.0,35.9,100.0,5852.0,0.294,
