total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
3750912.0,0.0059062075,0.19300981308268184,112.46875,21.65625,0.171630859375,0.1,235.9796008333068,-1.0837667733430862,300.0,20.96,0.8147005438804626,438.0,3663.0,,0.0,0.0001,0.07037888467311859,368.5889583333333,0.0,84.21875,39.40625,112.46875,260.59375,103.3125,14648.0,2.457259722222222,-0.004996443574782461,3.8996352,40.59375,389.9635199999997,8557.0,0.232494137249887,
3900416.0,0.005034419,0.24695827611530902,92.28125,22.59375,0.13525390625,0.1,215.50426533684987,-1.0652102380990982,300.0,21.89,0.7580714821815491,438.0,3809.0,201.8979051062532,0.0,0.0001,0.06909431517124176,325.54020833333334,0.0,95.84375,42.15625,92.28125,257.84375,111.875,15232.0,2.170268055555556,-0.012016854831017554,3.8398336,39.28125,383.98335999999966,8894.0,0.21080408338457346,-182.08545489374646
4050944.0,0.0047799395,0.2500175537694079,92.8125,23.15625,0.110107421875,0.1,217.4013392004258,-1.0405759252607822,300.0,21.48,0.8115735650062561,438.0,3956.0,,0.0,0.0001,0.05109309405088425,331.49916666666667,0.0,103.65625,46.96875,92.8125,253.03125,103.53125,15820.0,2.209994444444445,-0.011149317724630237,3.7796224,39.375,377.96223999999967,9228.0,0.21969596203416586,
4200448.0,0.0060499785,0.2332773437015826,98.5625,22.84375,0.125244140625,0.1,222.6865089498207,-0.9858226738870144,300.0,21.94,0.7093831300735474,439.0,4102.0,211.76467863980952,0.0,0.0001,0.07911135256290436,346.64,0.0,106.59375,56.90625,98.5625,243.09375,94.84375,16404.0,2.3109333333333337,-0.012519615411292762,3.7198208,43.4375,371.98207999999966,9557.0,0.32152602076530457,-160.21740136019014
4350976.0,0.0064588515,0.2735170268910998,81.3125,22.09375,0.123291015625,0.1,199.70277644483053,-1.0278558246791363,300.0,21.88,0.790247917175293,439.0,4249.0,,0.0,0.0001,0.07906030118465424,310.85875,0.0,111.84375,24.875,81.3125,275.125,106.84375,16992.0,2.072391666666667,-0.011564353830181062,3.6596096,40.25,365.9609599999997,9892.0,0.2536122752353549,
4500480.0,0.0048635695,0.2751392467198255,85.15625,23.34375,0.125732421875,0.1,203.28188918809013,-1.0457751080393791,300.0,21.78,0.8060301542282104,440.0,4395.0,200.62193530376788,0.0,0.0001,0.05307670310139656,320.41770833333334,0.0,114.40625,39.53125,85.15625,260.46875,100.4375,17576.0,2.1361180555555555,-0.011633997346507385,3.599808,41.40625,359.9807999999997,10225.0,0.19323421642184258,-159.35886469623182
4651008.0,0.0079565765,0.19293795296927158,121.125,23.28125,0.155029296875,0.1,255.33432772826046,-1.0369205251336098,300.0,21.52,0.7716960906982422,440.0,4542.0,,0.0,0.0001,0.06308664381504059,409.4604166666667,0.0,111.0625,28.28125,121.125,271.71875,67.8125,18164.0,2.729736111111111,-0.011785352020524442,3.5395968,41.625,353.9596799999997,10562.0,0.2253793692216277,
4800512.0,0.0038481602,0.1998843115139337,115.09375,22.90625,0.090576171875,0.1,237.59606513003217,-0.9782208427786827,300.0,21.59,0.6644969582557678,440.0,4688.0,231.27876351817812,0.0,0.0001,0.10496409237384796,382.28645833333337,0.0,93.3125,30.46875,115.09375,269.53125,91.59375,18748.0,2.548576388888889,-0.008018187014386058,3.4797952,40.8125,347.9795199999997,10893.0,0.29761325754225254,-116.70075648182157
4951040.0,0.005356399,0.28971584044020376,79.09375,22.65625,0.150634765625,0.1,182.97718809821566,-1.0102089904248714,300.0,22.15,0.633804202079773,441.0,4835.0,,0.0,0.0001,0.07160380482673645,289.5752083333333,0.0,88.53125,26.5,79.09375,273.5,132.375,19336.0,1.9305013888888887,-0.011954711866565049,3.419584,39.1875,341.9583999999997,11222.0,0.2537149088457227,
5100544.0,0.00614937,0.22297962646926378,109.53125,24.03125,0.1259765625,0.1,233.87834926714424,-1.0399384647607803,300.0,22.03,0.800971269607544,441.0,4981.0,222.97627570521757,0.0,0.0001,0.04972989112138748,364.1610416666667,0.0,84.25,15.28125,109.53125,284.71875,106.21875,19920.0,2.4277402777777777,-0.015432418906129897,3.3597824000000003,41.4375,335.97823999999974,11563.0,0.20773079711943865,-113.00196429478217
5250048.0,0.0062960577,0.21367347026918482,108.71875,23.15625,0.19287109375,0.1,225.85136591767144,-0.9890776760876179,300.0,21.97,0.6703928709030151,441.0,5127.0,,0.0,0.0001,0.06577646732330322,358.764375,0.0,79.78125,18.5,108.71875,281.5,111.5,20504.0,2.3917625,-0.008122467843350023,3.2999808,39.5,329.99807999999973,11891.0,0.19347855914384127,
5400576.0,0.005718414,0.2373994202085164,99.875,23.15625,0.141357421875,0.1,207.92547286423593,-0.9340930283069611,300.0,22.07,0.7757135629653931,441.0,5274.0,202.3214258980377,0.0,0.0001,0.042044926434755325,335.5108333333334,0.0,77.46875,15.1875,99.875,284.8125,122.65625,21092.0,2.236738888888889,-0.010996424010954797,3.2397696,41.46875,323.9769599999997,12226.0,0.16948178503662348,-121.65553410196199
5550080.0,0.006482131,0.2176473578284114,106.25,22.90625,0.13623046875,0.1,234.30586952972442,-0.9555212594568729,300.0,21.75,0.7107032537460327,441.0,5420.0,,0.0,0.0001,0.0391722209751606,364.5995833333333,0.0,97.15625,14.96875,106.25,285.03125,96.59375,21676.0,2.4306638888888887,-0.011703765077982098,3.1799679999999997,40.03125,317.9967999999997,12560.0,0.1750090541318059,
5700608.0,0.007865549,0.269619144592417,88.78125,23.625,0.181640625,0.1,194.9771772867308,-0.954527772963047,300.0,22.97,0.80897057056427,442.0,5567.0,196.00521460657842,0.0,0.0001,0.06915450841188431,310.01520833333336,0.0,81.96875,21.53125,88.78125,278.46875,129.25,22264.0,2.0667680555555554,-0.00983448140323162,3.1197568,39.53125,311.9756799999998,12891.0,0.21087137702852488,-115.97046539342136
5850112.0,0.0069332654,0.23558977441498316,102.4375,23.78125,0.170166015625,0.1,217.42599421701453,-0.9415597543120384,300.0,22.66,0.7343618869781494,442.0,5713.0,,0.0,0.0001,0.049022477120161057,343.2733333333333,0.0,83.1875,35.65625,102.4375,264.34375,114.375,22848.0,2.288488888888889,-0.012252725253347307,3.0599552,40.65625,305.9955199999998,13221.0,0.21858914103358984,
6000640.0,0.0048615267,0.23723996730965516,96.6875,22.625,0.133544921875,0.1,211.82036195128723,-1.0727054253220558,300.0,22.21,0.584862232208252,442.0,5860.0,227.07029890270138,0.0,0.0001,0.0679076761007309,336.13624999999996,0.0,96.46875,49.125,96.6875,250.875,106.84375,23436.0,2.240908333333333,-0.013240826840046793,2.999744,38.03125,299.9743999999998,13552.0,0.2591427508741617,-72.9041010972984
6150144.0,0.005746397,0.19717023846993395,112.0625,21.6875,0.143798828125,0.1,243.8884458861819,-1.070226565003395,300.0,20.98,0.7030754089355469,442.0,6006.0,,0.0,0.0001,0.04854239523410797,365.92791666666665,0.0,84.90625,56.9375,112.0625,243.0625,103.03125,24020.0,2.4395194444444446,-0.013378744362853467,2.9399424,38.0625,293.99423999999976,13887.0,0.22844333853572607,
6300672.0,0.008758684,0.26065511513773854,87.96875,22.625,0.1650390625,0.1,200.2683749228846,-1.0344469472765923,300.0,22.26,0.7396581172943115,442.0,6153.0,203.76489238813093,0.0,0.0001,0.08715680241584778,327.37854166666665,0.0,118.75,64.25,87.96875,235.75,93.28125,24608.0,2.1825236111111113,-0.015065516461618245,2.8797312,39.09375,287.97311999999977,14234.0,0.2763165645301342,-84.20822761186884
